item_id,sale_id,product_id,quantity,unit_price,subtotal,gst_rate,gst_amount,total
63087,31536,10037,1,138.96,138.96,5,6.95,145.91
63088,31536,10477,2,190.58,381.16,5,19.06,400.22
63089,31537,705,1,592.07,592.07,5,29.6,621.67
63090,31538,25918,2,163.25,326.5,18,58.77,385.27
63091,31538,3166,3,534.32,1602.96,5,80.15,1683.11
63092,31538,16275,1,424.23,424.23,5,21.21,445.44
63093,31539,8677,1,423.8,423.8,5,21.19,444.99
63094,31539,1946,1,279.11,279.11,5,13.96,293.07
63095,31540,23648,1,184.97,184.97,18,33.29,218.26
63096,31541,5833,1,105.33,105.33,5,5.27,110.6
63097,31542,5148,2,90.33,180.66,5,9.03,189.69
63098,31543,15130,2,475.14,950.28,5,47.51,997.79
63099,31543,13629,1,318.49,318.49,5,15.92,334.41
63100,31544,1175,2,498.85,997.7,5,49.89,1047.59
63101,31545,12865,2,149.6,299.2,5,14.96,314.16
63102,31546,1062,1,412.25,412.25,5,20.61,432.86
63103,31546,2699,1,536.12,536.12,5,26.81,562.93
63104,31546,25098,3,181.45,544.35,18,97.98,642.33
63105,31547,22412,2,226.49,452.98,18,81.54,534.52
63106,31547,11759,3,235.23,705.69,5,35.28,740.97
63107,31547,24911,1,232.0,232.0,18,41.76,273.76
63108,31548,17436,2,537.65,1075.3,5,53.77,1129.07
63109,31548,258,2,465.01,930.02,5,46.5,976.52
63110,31548,16706,2,299.53,599.06,5,29.95,629.01
63111,31549,26388,3,289.74,869.22,18,156.46,1025.68
63112,31550,23172,2,155.0,310.0,18,55.8,365.8
63113,31550,475,3,492.59,1477.77,5,73.89,1551.66
63114,31551,20784,1,100.11,100.11,18,18.02,118.13
63115,31552,9176,1,275.72,275.72,5,13.79,289.51
63116,31552,21158,1,178.33,178.33,18,32.1,210.43
63117,31552,12103,2,241.13,482.26,5,24.11,506.37
63118,31553,20425,1,233.83,233.83,18,42.09,275.92
63119,31554,8271,1,368.29,368.29,5,18.41,386.7
63120,31554,20844,2,136.93,273.86,18,49.29,323.15
63121,31555,1972,1,529.56,529.56,5,26.48,556.04
63122,31555,26303,2,307.07,614.14,18,110.55,724.69
63123,31556,9756,2,468.15,936.3,5,46.81,983.12
63124,31557,5149,3,82.66,247.98,5,12.4,260.38
63125,31557,3013,2,539.48,1078.96,5,53.95,1132.91
63126,31557,17595,3,441.54,1324.62,5,66.23,1390.85
63127,31558,17336,1,325.09,325.09,5,16.25,341.34
63128,31558,16663,1,317.64,317.64,5,15.88,333.52
63129,31559,22601,3,188.41,565.23,18,101.74,666.97
63130,31559,22338,1,85.92,85.92,18,15.47,101.39
63131,31559,23364,2,307.94,615.88,18,110.86,726.74
63132,31560,4192,3,142.92,428.76,5,21.44,450.2
63133,31560,10059,1,170.99,170.99,5,8.55,179.54
63134,31561,1515,1,401.46,401.46,5,20.07,421.53
63135,31561,15214,1,457.33,457.33,5,22.87,480.2
63136,31562,6953,3,510.41,1531.23,5,76.56,1607.79
63137,31563,21890,2,143.22,286.44,18,51.56,338.0
63138,31563,9021,3,452.72,1358.16,5,67.91,1426.07
63139,31563,13001,1,300.38,300.38,5,15.02,315.4
63140,31564,328,3,632.51,1897.53,5,94.88,1992.41
63141,31565,6384,2,120.37,240.74,5,12.04,252.78
63142,31566,18693,2,284.83,569.66,5,28.48,598.14
63143,31566,20487,3,143.51,430.53,18,77.5,508.03
63144,31566,22781,2,120.82,241.64,18,43.5,285.14
63145,31567,10650,3,218.26,654.78,5,32.74,687.52
63146,31568,20023,1,246.8,246.8,18,44.42,291.22
63147,31568,2924,1,314.51,314.51,5,15.73,330.24
63148,31569,23127,2,221.31,442.62,18,79.67,522.29
63149,31569,13875,2,434.58,869.16,5,43.46,912.62
63150,31569,7461,1,249.73,249.73,5,12.49,262.22
63151,31570,12162,2,233.38,466.76,5,23.34,490.1
63152,31570,4463,1,48.16,48.16,5,2.41,50.57
63153,31570,13851,3,346.92,1040.76,5,52.04,1092.8
63154,31571,107,1,580.6,580.6,5,29.03,609.63
63155,31572,7968,3,304.77,914.31,5,45.72,960.03
63156,31572,19979,2,240.92,481.84,18,86.73,568.57
63157,31572,9393,1,313.88,313.88,5,15.69,329.57
63158,31573,105,1,530.0,530.0,5,26.5,556.5
63159,31573,15572,3,439.32,1317.96,5,65.9,1383.86
63160,31573,11552,1,330.78,330.78,5,16.54,347.32
63161,31574,3220,3,456.93,1370.79,5,68.54,1439.33
63162,31574,9453,3,283.96,851.88,5,42.59,894.47
63163,31575,22708,2,246.47,492.94,18,88.73,581.67
63164,31575,8361,2,224.23,448.46,5,22.42,470.88
63165,31576,21942,2,241.53,483.06,18,86.95,570.01
63166,31576,25711,3,296.5,889.5,18,160.11,1049.61
63167,31577,11726,3,314.32,942.96,5,47.15,990.11
63168,31577,7897,2,218.93,437.86,5,21.89,459.75
63169,31578,25716,2,191.19,382.38,18,68.83,451.21
63170,31578,11575,3,253.27,759.81,5,37.99,797.8
63171,31579,5453,1,119.73,119.73,5,5.99,125.72
63172,31580,21008,2,119.89,239.78,18,43.16,282.94
63173,31580,6593,3,120.8,362.4,5,18.12,380.52
63174,31580,4813,2,116.24,232.48,5,11.62,244.1
63175,31581,17225,2,408.08,816.16,5,40.81,856.97
63176,31581,24465,3,177.95,533.85,18,96.09,629.94
63177,31582,11077,3,321.38,964.14,5,48.21,1012.35
63178,31582,15067,3,434.07,1302.21,5,65.11,1367.32
63179,31583,9019,3,262.73,788.19,5,39.41,827.6
63180,31584,16915,2,310.73,621.46,5,31.07,652.53
63181,31584,6325,3,83.8,251.4,5,12.57,263.97
63182,31585,18466,3,356.76,1070.28,5,53.51,1123.79
63183,31585,24696,2,322.73,645.46,18,116.18,761.64
63184,31585,2149,3,582.98,1748.94,5,87.45,1836.39
63185,31585,20441,3,166.67,500.01,18,90.0,590.01
63186,31586,24200,1,290.11,290.11,18,52.22,342.33
63187,31587,25925,2,269.06,538.12,18,96.86,634.98
63188,31587,10443,3,152.43,457.29,5,22.86,480.15
63189,31588,17538,1,308.25,308.25,5,15.41,323.66
63190,31589,17275,2,505.52,1011.04,5,50.55,1061.59
63191,31589,13988,2,308.0,616.0,5,30.8,646.8
63192,31590,8015,3,418.71,1256.13,5,62.81,1318.94
63193,31590,26306,2,249.37,498.74,18,89.77,588.51
63194,31590,13424,1,435.06,435.06,5,21.75,456.81
63195,31591,3562,3,86.11,258.33,5,12.92,271.25
63196,31592,8273,3,419.74,1259.22,5,62.96,1322.18
63197,31593,17250,1,349.39,349.39,5,17.47,366.86
63198,31594,2900,3,535.85,1607.55,5,80.38,1687.93
63199,31594,861,3,464.03,1392.09,5,69.6,1461.69
63200,31595,4932,1,46.1,46.1,5,2.31,48.41
63201,31595,5922,3,76.48,229.44,5,11.47,240.91
63202,31595,3822,1,46.31,46.31,5,2.32,48.63
63203,31595,8945,1,215.44,215.44,5,10.77,226.21
63204,31596,2898,2,592.54,1185.08,5,59.25,1244.33
63205,31597,25330,3,318.66,955.98,18,172.08,1128.06
63206,31597,15898,3,374.26,1122.78,5,56.14,1178.92
63207,31597,14713,1,441.56,441.56,5,22.08,463.64
63208,31598,23393,1,220.2,220.2,18,39.64,259.84
63209,31598,1706,2,566.13,1132.26,5,56.61,1188.87
63210,31599,7221,3,328.89,986.67,5,49.33,1036.0
63211,31600,12492,2,225.58,451.16,5,22.56,473.72
63212,31600,3989,2,133.13,266.26,5,13.31,279.57
63213,31601,15140,1,334.78,334.78,5,16.74,351.52
63214,31601,22612,1,146.53,146.53,18,26.38,172.91
63215,31602,1988,3,258.25,774.75,5,38.74,813.49
63216,31603,13636,3,290.68,872.04,5,43.6,915.64
63217,31603,7983,1,502.63,502.63,5,25.13,527.76
63218,31604,23472,1,310.57,310.57,18,55.9,366.47
63219,31604,912,1,441.93,441.93,5,22.1,464.03
63220,31605,13943,2,385.11,770.22,5,38.51,808.73
63221,31605,14729,1,350.38,350.38,5,17.52,367.9
63222,31605,3630,3,74.27,222.81,5,11.14,233.95
63223,31606,25288,2,316.67,633.34,18,114.0,747.34
63224,31606,16061,1,430.02,430.02,5,21.5,451.52
63225,31606,16268,2,318.28,636.56,5,31.83,668.39
63226,31607,24901,1,270.85,270.85,18,48.75,319.6
63227,31607,24997,2,313.34,626.68,18,112.8,739.48
63228,31607,5079,2,97.99,195.98,5,9.8,205.78
63229,31608,15317,2,336.34,672.68,5,33.63,706.31
63230,31609,12808,2,342.97,685.94,5,34.3,720.24
63231,31609,20615,2,140.57,281.14,18,50.61,331.75
63232,31610,4014,1,105.62,105.62,5,5.28,110.9
63233,31611,19876,2,94.4,188.8,18,33.98,222.78
63234,31611,10037,2,138.96,277.92,5,13.9,291.82
63235,31612,18478,1,435.65,435.65,5,21.78,457.43
63236,31612,20711,3,151.11,453.33,18,81.6,534.93
63237,31613,7196,3,274.36,823.08,5,41.15,864.23
63238,31613,15181,3,460.68,1382.04,5,69.1,1451.14
63239,31613,5162,3,58.31,174.93,5,8.75,183.68
63240,31614,7811,2,445.6,891.2,5,44.56,935.76
63241,31614,15674,2,322.65,645.3,5,32.27,677.56
63242,31614,2359,2,368.52,737.04,5,36.85,773.89
63243,31615,17563,1,540.38,540.38,5,27.02,567.4
63244,31615,23611,3,198.17,594.51,18,107.01,701.52
63245,31615,9997,3,320.5,961.5,5,48.08,1009.58
63246,31616,23237,2,184.82,369.64,18,66.54,436.18
63247,31617,24467,1,248.45,248.45,18,44.72,293.17
63248,31618,9806,2,447.52,895.04,5,44.75,939.79
63249,31618,18041,3,290.13,870.39,5,43.52,913.91
63250,31618,21565,1,142.01,142.01,18,25.56,167.57
63251,31619,14429,2,421.12,842.24,5,42.11,884.35
63252,31620,16667,1,440.8,440.8,5,22.04,462.84
63253,31620,7181,3,373.65,1120.95,5,56.05,1177.0
63254,31620,25287,3,178.99,536.97,18,96.65,633.62
63255,31621,10875,1,337.56,337.56,5,16.88,354.44
63256,31622,21569,1,181.22,181.22,18,32.62,213.84
63257,31622,4287,1,84.97,84.97,5,4.25,89.22
63258,31622,21035,1,199.65,199.65,18,35.94,235.59
63259,31623,20260,2,205.96,411.92,18,74.15,486.07
63260,31623,15470,3,435.83,1307.49,5,65.37,1372.86
63261,31623,4129,2,136.81,273.62,5,13.68,287.3
63262,31624,8331,3,529.44,1588.32,5,79.42,1667.74
63263,31624,766,2,446.01,892.02,5,44.6,936.62
63264,31625,6256,3,91.87,275.61,5,13.78,289.39
63265,31626,25066,2,193.29,386.58,18,69.58,456.16
63266,31626,23486,3,252.38,757.14,18,136.29,893.43
63267,31626,13352,3,329.57,988.71,5,49.44,1038.15
63268,31626,293,3,417.37,1252.11,5,62.61,1314.72
63269,31627,15495,3,472.22,1416.66,5,70.83,1487.49
63270,31628,25901,2,342.42,684.84,18,123.27,808.11
63271,31628,21570,1,94.76,94.76,18,17.06,111.82
63272,31628,16718,1,322.12,322.12,5,16.11,338.23
63273,31629,5060,2,84.97,169.94,5,8.5,178.44
63274,31629,17936,1,520.52,520.52,5,26.03,546.55
63275,31629,3905,2,91.0,182.0,5,9.1,191.1
63276,31630,18979,3,345.01,1035.03,5,51.75,1086.78
63277,31630,3255,1,328.4,328.4,5,16.42,344.82
63278,31631,10449,2,291.78,583.56,5,29.18,612.74
63279,31631,8499,1,270.21,270.21,5,13.51,283.72
63280,31631,22417,3,175.61,526.83,18,94.83,621.66
63281,31631,18885,2,548.59,1097.18,5,54.86,1152.04
63282,31632,12466,3,218.44,655.32,5,32.77,688.09
63283,31632,17087,2,514.98,1029.96,5,51.5,1081.46
63284,31633,25354,1,199.81,199.81,18,35.97,235.78
63285,31634,24508,1,196.39,196.39,18,35.35,231.74
63286,31634,11797,2,268.3,536.6,5,26.83,563.43
63287,31635,15907,3,354.24,1062.72,5,53.14,1115.86
63288,31635,1891,3,308.38,925.14,5,46.26,971.4
63289,31635,2618,1,464.5,464.5,5,23.23,487.73
63290,31636,19249,3,366.92,1100.76,5,55.04,1155.8
63291,31636,12492,1,225.58,225.58,5,11.28,236.86
63292,31637,2582,2,590.65,1181.3,5,59.06,1240.37
63293,31637,18968,1,541.06,541.06,5,27.05,568.11
63294,31638,11180,1,222.6,222.6,5,11.13,233.73
63295,31638,6376,2,142.2,284.4,5,14.22,298.62
63296,31639,23517,3,300.27,900.81,18,162.15,1062.96
63297,31640,25965,3,346.11,1038.33,18,186.9,1225.23
63298,31641,24893,2,220.66,441.32,18,79.44,520.76
63299,31642,6542,1,128.93,128.93,5,6.45,135.38
63300,31642,19836,2,203.44,406.88,18,73.24,480.12
63301,31642,21063,3,208.38,625.14,18,112.53,737.67
63302,31642,3139,2,583.96,1167.92,5,58.4,1226.32
63303,31643,16825,2,502.9,1005.8,5,50.29,1056.09
63304,31643,16526,2,470.44,940.88,5,47.04,987.92
63305,31643,5457,3,131.36,394.08,5,19.7,413.78
63306,31644,19167,1,295.84,295.84,5,14.79,310.63
63307,31644,20755,1,111.45,111.45,18,20.06,131.51
63308,31644,15742,1,239.74,239.74,5,11.99,251.73
63309,31645,1706,2,566.13,1132.26,5,56.61,1188.87
63310,31646,17925,2,387.46,774.92,5,38.75,813.67
63311,31646,19165,3,404.81,1214.43,5,60.72,1275.15
63312,31646,6725,2,229.58,459.16,5,22.96,482.12
63313,31647,12317,1,270.91,270.91,5,13.55,284.46
63314,31647,15806,3,388.24,1164.72,5,58.24,1222.96
63315,31648,5537,2,83.01,166.02,5,8.3,174.32
63316,31648,14742,3,233.36,700.08,5,35.0,735.08
63317,31648,18521,1,257.86,257.86,5,12.89,270.75
63318,31649,15101,2,273.27,546.54,5,27.33,573.87
63319,31650,3606,2,127.26,254.52,5,12.73,267.25
63320,31650,4300,3,127.24,381.72,5,19.09,400.81
63321,31651,26039,1,195.62,195.62,18,35.21,230.83
63322,31651,23558,3,215.84,647.52,18,116.55,764.07
63323,31652,7350,3,497.32,1491.96,5,74.6,1566.56
63324,31653,1280,3,414.2,1242.6,5,62.13,1304.73
63325,31653,12596,3,249.67,749.01,5,37.45,786.46
63326,31653,12419,3,225.5,676.5,5,33.83,710.33
63327,31654,14191,3,475.12,1425.36,5,71.27,1496.63
63328,31654,24950,3,229.8,689.4,18,124.09,813.49
63329,31655,3662,2,103.23,206.46,5,10.32,216.78
63330,31655,15067,3,434.07,1302.21,5,65.11,1367.32
63331,31656,10667,2,258.1,516.2,5,25.81,542.01
63332,31656,26288,1,198.57,198.57,18,35.74,234.31
63333,31657,23079,2,96.99,193.98,18,34.92,228.9
63334,31658,753,1,469.04,469.04,5,23.45,492.49
63335,31658,1304,1,409.26,409.26,5,20.46,429.72
63336,31658,20244,2,228.42,456.84,18,82.23,539.07
63337,31659,7901,1,481.38,481.38,5,24.07,505.45
63338,31659,18535,3,395.67,1187.01,5,59.35,1246.36
63339,31660,7378,2,438.73,877.46,5,43.87,921.33
63340,31661,13366,2,371.71,743.42,5,37.17,780.59
63341,31662,22925,1,106.68,106.68,18,19.2,125.88
63342,31663,13364,1,289.32,289.32,5,14.47,303.79
63343,31663,18675,2,299.68,599.36,5,29.97,629.33
63344,31664,9677,1,369.41,369.41,5,18.47,387.88
63345,31664,14198,2,459.15,918.3,5,45.91,964.21
63346,31665,15575,2,411.39,822.78,5,41.14,863.92
63347,31665,13682,3,341.56,1024.68,5,51.23,1075.91
63348,31666,4163,3,88.05,264.15,5,13.21,277.36
63349,31666,17534,2,327.93,655.86,5,32.79,688.65
63350,31667,4944,2,84.75,169.5,5,8.47,177.97
63351,31667,26154,3,255.64,766.92,18,138.05,904.97
63352,31667,8661,2,439.92,879.84,5,43.99,923.83
63353,31668,2513,1,634.46,634.46,5,31.72,666.18
63354,31668,9713,3,370.37,1111.11,5,55.56,1166.67
63355,31669,24602,2,257.69,515.38,18,92.77,608.15
63356,31669,25907,3,235.81,707.43,18,127.34,834.77
63357,31669,7608,2,515.86,1031.72,5,51.59,1083.31
63358,31670,7816,3,323.16,969.48,5,48.47,1017.95
63359,31670,13270,3,257.34,772.02,5,38.6,810.62
63360,31671,7849,3,349.3,1047.9,5,52.4,1100.3
63361,31671,19960,1,111.41,111.41,18,20.05,131.46
63362,31672,14525,2,300.62,601.24,5,30.06,631.3
63363,31673,23084,1,206.86,206.86,18,37.23,244.09
63364,31674,17600,1,354.91,354.91,5,17.75,372.66
63365,31674,21172,2,207.84,415.68,18,74.82,490.5
63366,31675,21944,2,100.73,201.46,18,36.26,237.72
63367,31675,6004,1,119.27,119.27,5,5.96,125.23
63368,31676,6955,3,294.81,884.43,5,44.22,928.65
63369,31676,3031,2,585.45,1170.9,5,58.55,1229.45
63370,31677,10613,1,345.24,345.24,5,17.26,362.5
63371,31678,7498,3,432.58,1297.74,5,64.89,1362.63
63372,31678,19464,3,531.42,1594.26,5,79.71,1673.97
63373,31678,16604,3,412.28,1236.84,5,61.84,1298.68
63374,31679,1752,3,385.32,1155.96,5,57.8,1213.76
63375,31679,12259,1,277.86,277.86,5,13.89,291.75
63376,31679,23660,1,232.44,232.44,18,41.84,274.28
63377,31680,14857,2,322.96,645.92,5,32.3,678.22
63378,31681,15870,1,421.35,421.35,5,21.07,442.42
63379,31682,22494,2,123.64,247.28,18,44.51,291.79
63380,31683,17831,2,341.5,683.0,5,34.15,717.15
63381,31683,7236,3,273.19,819.57,5,40.98,860.55
63382,31683,836,1,458.9,458.9,5,22.95,481.84
63383,31684,19837,1,198.68,198.68,18,35.76,234.44
63384,31684,5885,3,124.12,372.36,5,18.62,390.98
63385,31684,2604,3,355.07,1065.21,5,53.26,1118.47
63386,31685,4756,2,147.47,294.94,5,14.75,309.69
63387,31685,24537,1,304.6,304.6,18,54.83,359.43
63388,31685,14879,2,332.68,665.36,5,33.27,698.63
63389,31686,2495,1,396.2,396.2,5,19.81,416.01
63390,31686,21280,1,172.43,172.43,18,31.04,203.47
63391,31687,2085,2,479.54,959.08,5,47.95,1007.03
63392,31687,1660,3,526.9,1580.7,5,79.03,1659.73
63393,31688,16868,2,512.43,1024.86,5,51.24,1076.1
63394,31688,14035,2,357.77,715.54,5,35.78,751.32
63395,31688,15247,1,289.84,289.84,5,14.49,304.33
63396,31688,18815,2,298.23,596.46,5,29.82,626.28
63397,31689,5269,1,67.09,67.09,5,3.35,70.44
63398,31690,16984,1,468.17,468.17,5,23.41,491.58
63399,31691,627,3,645.35,1936.05,5,96.8,2032.85
63400,31691,11947,3,267.93,803.79,5,40.19,843.98
63401,31692,9124,2,458.61,917.22,5,45.86,963.08
63402,31692,4731,1,41.39,41.39,5,2.07,43.46
63403,31693,17545,2,315.76,631.52,5,31.58,663.1
63404,31693,1139,3,265.18,795.54,5,39.78,835.32
63405,31693,4146,1,76.61,76.61,5,3.83,80.44
63406,31693,15363,1,331.61,331.61,5,16.58,348.19
63407,31694,7620,3,338.58,1015.74,5,50.79,1066.53
63408,31694,18957,1,425.7,425.7,5,21.29,446.99
63409,31695,25532,3,218.65,655.95,18,118.07,774.02
63410,31695,7171,3,323.83,971.49,5,48.57,1020.06
63411,31695,22117,2,228.56,457.12,18,82.28,539.4
63412,31696,19393,2,270.27,540.54,5,27.03,567.57
63413,31696,1392,2,472.71,945.42,5,47.27,992.69
63414,31696,7182,3,400.81,1202.43,5,60.12,1262.55
63415,31697,358,1,574.75,574.75,5,28.74,603.49
63416,31697,10685,1,160.46,160.46,5,8.02,168.48
63417,31698,24365,1,229.97,229.97,18,41.39,271.36
63418,31698,22341,2,126.88,253.76,18,45.68,299.44
63419,31698,464,3,372.37,1117.11,5,55.86,1172.97
63420,31699,16878,2,292.56,585.12,5,29.26,614.38
63421,31700,6364,1,131.08,131.08,5,6.55,137.63
63422,31700,17448,2,393.82,787.64,5,39.38,827.02
63423,31701,21661,2,214.28,428.56,18,77.14,505.7
63424,31701,6431,2,77.59,155.18,5,7.76,162.94
63425,31701,1877,1,639.79,639.79,5,31.99,671.78
63426,31702,9850,1,247.22,247.22,5,12.36,259.58
63427,31702,959,3,396.44,1189.32,5,59.47,1248.79
63428,31703,18685,2,416.73,833.46,5,41.67,875.13
63429,31703,10607,2,232.05,464.1,5,23.21,487.31
63430,31703,3088,1,546.49,546.49,5,27.32,573.81
63431,31704,21371,2,111.75,223.5,18,40.23,263.73
63432,31705,24832,1,311.58,311.58,18,56.08,367.66
63433,31706,22392,1,127.93,127.93,18,23.03,150.96
63434,31706,11786,1,285.35,285.35,5,14.27,299.62
63435,31707,21351,1,158.63,158.63,18,28.55,187.18
63436,31707,7411,1,212.25,212.25,5,10.61,222.86
63437,31708,9621,2,231.18,462.36,5,23.12,485.48
63438,31708,17777,3,462.17,1386.51,5,69.33,1455.84
63439,31709,12818,3,200.37,601.11,5,30.06,631.17
63440,31710,9622,2,415.55,831.1,5,41.56,872.65
63441,31711,4,2,571.87,1143.74,5,57.19,1200.93
63442,31712,6941,3,376.06,1128.18,5,56.41,1184.59
63443,31713,16529,3,347.56,1042.68,5,52.13,1094.81
63444,31713,4256,2,82.21,164.42,5,8.22,172.64
63445,31714,26002,2,338.22,676.44,18,121.76,798.2
63446,31714,23547,3,182.68,548.04,18,98.65,646.69
63447,31715,18219,1,507.72,507.72,5,25.39,533.11
63448,31715,13753,2,274.56,549.12,5,27.46,576.58
63449,31716,12656,2,321.45,642.9,5,32.15,675.04
63450,31717,25301,3,159.27,477.81,18,86.01,563.82
63451,31717,4864,1,135.5,135.5,5,6.78,142.28
63452,31718,14453,1,432.88,432.88,5,21.64,454.52
63453,31718,22144,1,185.81,185.81,18,33.45,219.26
63454,31718,8443,2,381.23,762.46,5,38.12,800.58
63455,31719,22008,1,218.49,218.49,18,39.33,257.82
63456,31719,12378,2,165.71,331.42,5,16.57,347.99
63457,31719,3065,1,586.0,586.0,5,29.3,615.3
63458,31720,25260,2,312.49,624.98,18,112.5,737.48
63459,31721,2238,1,582.65,582.65,5,29.13,611.78
63460,31721,9736,2,332.27,664.54,5,33.23,697.77
63461,31721,6466,3,136.95,410.85,5,20.54,431.39
63462,31722,22171,3,240.7,722.1,18,129.98,852.08
63463,31722,11915,3,310.36,931.08,5,46.55,977.63
63464,31722,5377,2,78.57,157.14,5,7.86,165.0
63465,31723,20339,1,156.94,156.94,18,28.25,185.19
63466,31724,26181,1,216.97,216.97,18,39.05,256.02
63467,31724,20576,1,236.59,236.59,18,42.59,279.18
63468,31724,21235,3,150.93,452.79,18,81.5,534.29
63469,31725,9107,1,270.13,270.13,5,13.51,283.64
63470,31726,1563,1,640.34,640.34,5,32.02,672.36
63471,31726,25925,2,269.06,538.12,18,96.86,634.98
63472,31726,19023,1,404.72,404.72,5,20.24,424.96
63473,31727,4726,3,98.9,296.7,5,14.84,311.54
63474,31728,4806,2,141.19,282.38,5,14.12,296.5
63475,31728,20115,2,91.44,182.88,18,32.92,215.8
63476,31729,14843,3,299.05,897.15,5,44.86,942.01
63477,31730,7970,2,497.76,995.52,5,49.78,1045.3
63478,31730,7190,1,356.97,356.97,5,17.85,374.82
63479,31731,1709,2,640.13,1280.26,5,64.01,1344.27
63480,31732,23937,3,296.63,889.89,18,160.18,1050.07
63481,31732,5747,2,119.58,239.16,5,11.96,251.12
63482,31733,11185,3,166.15,498.45,5,24.92,523.37
63483,31734,4597,1,47.35,47.35,5,2.37,49.72
63484,31734,50,2,490.79,981.58,5,49.08,1030.66
63485,31735,211,2,277.62,555.24,5,27.76,583.0
63486,31735,12261,1,125.04,125.04,5,6.25,131.29
63487,31735,10410,1,208.1,208.1,5,10.41,218.5
63488,31736,19617,2,498.4,996.8,5,49.84,1046.64
63489,31736,4375,1,93.52,93.52,5,4.68,98.2
63490,31737,21561,1,166.1,166.1,18,29.9,196.0
63491,31737,21005,3,215.98,647.94,18,116.63,764.57
63492,31738,20079,3,101.31,303.93,18,54.71,358.64
63493,31739,19956,3,210.58,631.74,18,113.71,745.45
63494,31740,21923,3,97.21,291.63,18,52.49,344.12
63495,31740,4406,2,120.6,241.2,5,12.06,253.26
63496,31741,24537,2,304.6,609.2,18,109.66,718.86
63497,31741,9046,3,259.23,777.69,5,38.88,816.57
63498,31742,20226,3,230.7,692.1,18,124.58,816.68
63499,31742,25205,1,159.96,159.96,18,28.79,188.75
63500,31743,24224,1,210.65,210.65,18,37.92,248.57
63501,31744,13877,2,325.6,651.2,5,32.56,683.76
63502,31744,25448,3,209.73,629.19,18,113.25,742.44
63503,31744,1425,2,327.65,655.3,5,32.77,688.06
63504,31745,16984,1,468.17,468.17,5,23.41,491.58
63505,31746,12075,3,227.04,681.12,5,34.06,715.18
63506,31746,11639,3,303.05,909.15,5,45.46,954.61
63507,31747,17268,2,457.13,914.26,5,45.71,959.97
63508,31748,12943,2,298.3,596.6,5,29.83,626.43
63509,31748,12752,2,168.47,336.94,5,16.85,353.79
63510,31748,1469,2,349.09,698.18,5,34.91,733.09
63511,31749,9854,2,418.91,837.82,5,41.89,879.71
63512,31750,16551,1,418.56,418.56,5,20.93,439.49
63513,31751,25647,3,201.05,603.15,18,108.57,711.72
63514,31751,14559,3,469.89,1409.67,5,70.48,1480.15
63515,31751,15829,3,459.6,1378.8,5,68.94,1447.74
63516,31752,8186,2,266.47,532.94,5,26.65,559.59
63517,31752,21540,2,87.0,174.0,18,31.32,205.32
63518,31753,10602,1,169.6,169.6,5,8.48,178.08
63519,31754,9330,3,351.75,1055.25,5,52.76,1108.01
63520,31754,2255,2,512.04,1024.08,5,51.2,1075.28
63521,31755,13574,3,289.66,868.98,5,43.45,912.43
63522,31755,20418,3,113.11,339.33,18,61.08,400.41
63523,31755,20285,1,247.61,247.61,18,44.57,292.18
63524,31756,23983,1,229.79,229.79,18,41.36,271.15
63525,31757,16392,1,240.8,240.8,5,12.04,252.84
63526,31758,25068,3,264.86,794.58,18,143.02,937.6
63527,31758,14594,1,248.58,248.58,5,12.43,261.01
63528,31758,15902,1,298.2,298.2,5,14.91,313.11
63529,31759,20897,2,182.73,365.46,18,65.78,431.24
63530,31759,1925,3,264.93,794.79,5,39.74,834.53
63531,31760,1696,2,419.33,838.66,5,41.93,880.59
63532,31760,20310,1,116.51,116.51,18,20.97,137.48
63533,31761,14797,1,229.13,229.13,5,11.46,240.59
63534,31761,9587,2,294.12,588.24,5,29.41,617.65
63535,31761,23098,1,205.94,205.94,18,37.07,243.01
63536,31762,20502,2,213.96,427.92,18,77.03,504.95
