sale_id,customer_id,sale_date,subtotal,gst_amount,total_amount,payment_method,payment_status,amount_paid,amount_due,region,city
27677,74977,2025-01-22T11:06:00,1557.16,77.86,1635.02,credit,paid,1635.02,0.0,South,Hyderabad
27678,76951,2024-09-10T19:41:00,1360.84,68.04,1428.88,credit,paid,1428.88,0.0,North,Jaipur
27679,67059,2025-04-13T19:36:00,544.69,27.23,571.92,credit,paid,571.92,0.0,North,Gurgaon
27680,6454,2025-04-01T11:46:00,395.08,36.92,432.0,upi,paid,432.0,0.0,South,Hyderabad
27681,87508,2025-11-13T19:00:00,1917.48,95.87,2013.35,cash,paid,2013.35,0.0,North,Amritsar
27682,70208,2024-05-29T08:43:00,331.06,16.55,347.61,upi,paid,347.61,0.0,North,Amritsar
27683,81609,2025-09-23T20:27:00,592.08,70.2,662.28,cash,paid,662.28,0.0,South,Hyderabad
27684,43487,2024-06-11T19:00:00,1478.65,73.93,1552.58,cash,paid,1552.58,0.0,North,Noida
27685,40710,2024-04-12T10:38:00,2628.27,131.41,2759.68,credit,paid,2759.68,0.0,West,Mumbai
27686,71085,2025-12-16T10:47:00,1069.75,53.49,1123.24,cash,paid,1123.24,0.0,West,Pune
27687,21750,2024-06-01T12:26:00,1257.88,62.89,1320.77,credit,paid,1320.77,0.0,South,Bangalore
27688,94221,2024-03-18T09:06:00,739.59,36.98,776.57,credit,partial,394.23,382.34,North,Jaipur
27689,53455,2025-02-20T15:12:00,1066.57,53.33,1119.9,upi,paid,1119.9,0.0,North,Chandigarh
27690,75111,2025-03-06T18:17:00,1611.07,80.55,1691.62,credit,paid,1691.62,0.0,South,Coimbatore
27691,72289,2025-05-23T16:47:00,1875.56,123.29,1998.85,credit,partial,1112.44,886.41,North,Noida
27692,803,2024-11-16T16:30:00,845.64,126.3,971.94,upi,paid,971.94,0.0,South,Coimbatore
27693,29128,2025-02-20T17:38:00,814.56,40.73,855.29,cash,paid,855.29,0.0,South,Chennai
27694,75485,2025-10-26T20:43:00,539.4,97.09,636.49,credit,paid,636.49,0.0,West,Pune
27695,48785,2024-05-30T10:20:00,394.18,19.71,413.89,cash,paid,413.89,0.0,North,Gurgaon
27696,14061,2024-01-26T08:06:00,717.73,35.89,753.62,credit,partial,432.6,321.02,East,Kolkata
27697,5000,2025-02-27T14:29:00,502.45,25.12,527.57,cash,paid,527.57,0.0,East,Guwahati
27698,37558,2024-09-23T10:20:00,753.15,135.57,888.72,cash,paid,888.72,0.0,North,Amritsar
27699,9750,2024-09-05T19:49:00,132.87,6.64,139.51,credit,paid,139.51,0.0,North,Noida
27700,79980,2025-03-24T20:16:00,829.26,41.46,870.72,credit,paid,870.72,0.0,South,Chennai
27701,33686,2024-04-05T18:04:00,1515.61,75.78,1591.39,credit,partial,625.34,966.05,East,Guwahati
27702,66959,2025-04-01T20:11:00,2173.87,183.85,2357.72,cash,paid,2357.72,0.0,North,Lucknow
27703,83285,2024-02-01T18:41:00,635.45,58.81,694.26,cash,paid,694.26,0.0,West,Surat
27704,26402,2024-05-02T08:42:00,505.98,91.08,597.06,credit,paid,597.06,0.0,North,Jaipur
27705,21166,2025-02-19T16:01:00,694.76,34.74,729.5,upi,paid,729.5,0.0,North,Jaipur
27706,45139,2025-01-12T08:51:00,1347.26,166.42,1513.68,card,paid,1513.68,0.0,North,Lucknow
27707,93284,2024-12-21T22:43:00,1286.34,104.86,1391.2,upi,paid,1391.2,0.0,South,Coimbatore
27708,70728,2024-05-01T19:47:00,919.96,99.01,1018.97,card,paid,1018.97,0.0,South,Coimbatore
27709,410,2025-03-11T15:53:00,784.45,39.22,823.67,credit,partial,507.38,316.29,North,Gurgaon
27710,82335,2024-03-14T19:47:00,926.58,106.4,1032.98,credit,paid,1032.98,0.0,South,Chennai
27711,34968,2024-11-09T20:20:00,666.11,33.31,699.42,card,paid,699.42,0.0,North,Delhi
27712,46251,2024-02-14T18:23:00,1080.47,54.02,1134.49,credit,paid,1134.49,0.0,North,Jaipur
27713,68002,2024-02-29T20:24:00,726.53,36.33,762.86,cash,paid,762.86,0.0,East,Guwahati
27714,85659,2025-03-21T12:30:00,556.62,100.19,656.81,credit,partial,285.07,371.74,West,Goa
27715,69056,2024-08-03T09:07:00,1193.67,59.68,1253.35,credit,partial,468.06,785.29,West,Surat
27716,55775,2025-12-16T13:42:00,2002.95,100.15,2103.1,credit,paid,2103.1,0.0,West,Pune
27717,21204,2024-04-11T09:51:00,415.35,68.75,484.1,credit,partial,292.63,191.47,South,Chennai
27718,57239,2025-10-08T10:52:00,2687.76,188.06,2875.82,cash,paid,2875.82,0.0,West,Goa
27719,79227,2024-10-18T15:45:00,598.35,43.0,641.35,credit,paid,641.35,0.0,West,Pune
27720,91852,2024-11-03T18:54:00,946.5,47.33,993.83,upi,paid,993.83,0.0,North,Lucknow
27721,66334,2025-12-21T19:12:00,740.04,37.0,777.04,credit,paid,777.04,0.0,West,Mumbai
27722,64089,2025-06-30T16:53:00,668.06,33.4,701.46,credit,partial,365.82,335.64,West,Ahmedabad
27723,8050,2024-09-26T14:17:00,563.31,28.17,591.48,cash,paid,591.48,0.0,North,Jaipur
27724,4710,2025-02-12T08:05:00,1397.28,89.54,1486.82,credit,partial,1018.77,468.05,South,Bangalore
27725,88274,2025-11-14T11:46:00,1276.94,63.85,1340.79,cash,paid,1340.79,0.0,North,Delhi
27726,7826,2024-01-01T19:13:00,2172.36,391.02,2563.38,credit,partial,1350.33,1213.05,South,Chennai
27727,73040,2024-08-16T17:53:00,1430.88,71.54,1502.42,credit,paid,1502.42,0.0,North,Gurgaon
27728,29694,2024-08-10T18:31:00,677.52,33.88,711.4,credit,paid,711.4,0.0,North,Lucknow
27729,93211,2024-09-05T18:08:00,916.48,45.82,962.3,cash,paid,962.3,0.0,East,Bhubaneswar
27730,51801,2024-06-15T19:39:00,774.2,38.71,812.91,credit,partial,244.46,568.45,North,Delhi
27731,98483,2024-03-14T19:28:00,636.22,51.81,688.03,cash,paid,688.03,0.0,South,Bangalore
27732,2436,2025-11-05T19:46:00,1473.46,73.67,1547.13,cash,paid,1547.13,0.0,West,Ahmedabad
27733,15012,2024-03-01T13:39:00,495.56,24.78,520.34,credit,partial,232.07,288.27,South,Hyderabad
27734,20687,2025-09-15T11:56:00,445.11,22.26,467.37,credit,partial,323.19,144.18,North,Gurgaon
27735,719,2025-02-23T16:36:00,1708.32,148.08,1856.4,cash,paid,1856.4,0.0,West,Surat
27736,65132,2025-02-07T17:55:00,282.49,14.12,296.61,credit,paid,296.61,0.0,West,Pune
27737,33748,2025-06-13T13:01:00,241.64,12.08,253.72,cash,paid,253.72,0.0,South,Hyderabad
27738,38419,2024-12-24T14:34:00,369.59,18.48,388.07,upi,paid,388.07,0.0,West,Surat
27739,23009,2025-12-17T09:33:00,1758.08,87.9,1845.98,credit,partial,751.41,1094.57,West,Ahmedabad
27740,73558,2025-05-05T11:34:00,672.1,111.05,783.15,upi,paid,783.15,0.0,West,Surat
27741,27343,2025-06-19T10:29:00,2622.22,131.11,2753.33,credit,partial,975.31,1778.02,West,Surat
27742,76715,2025-04-30T10:09:00,1934.67,96.73,2031.4,cash,paid,2031.4,0.0,South,Coimbatore
27743,94412,2025-05-24T18:21:00,906.32,45.32,951.64,credit,paid,951.64,0.0,North,Amritsar
27744,96127,2024-02-22T11:08:00,265.48,13.27,278.75,credit,partial,133.69,145.06,West,Ahmedabad
27745,82430,2024-06-01T20:52:00,203.38,10.17,213.55,cash,paid,213.55,0.0,South,Mysore
27746,44439,2025-08-02T18:35:00,1385.64,69.28,1454.92,credit,partial,617.99,836.93,South,Chennai
27747,29064,2025-09-16T12:10:00,599.1,29.96,629.06,credit,paid,629.06,0.0,South,Kochi
27748,8249,2025-04-24T13:50:00,713.84,64.48,778.32,card,paid,778.32,0.0,South,Chennai
27749,92314,2025-06-21T19:17:00,219.58,39.52,259.1,cash,paid,259.1,0.0,South,Coimbatore
27750,63789,2025-10-12T11:05:00,1589.4,186.6,1776.0,credit,paid,1776.0,0.0,North,Jaipur
27751,98738,2024-11-25T10:14:00,1158.29,57.91,1216.2,credit,paid,1216.2,0.0,South,Kochi
27752,39940,2024-09-07T12:30:00,2135.7,221.89,2357.59,credit,partial,940.45,1417.14,North,Delhi
27753,76532,2025-12-07T20:44:00,521.88,26.09,547.97,upi,paid,547.97,0.0,South,Kochi
27754,74145,2025-07-05T11:13:00,1887.69,197.39,2085.08,cash,paid,2085.08,0.0,South,Bangalore
27755,70960,2025-11-15T09:02:00,264.48,13.22,277.7,credit,paid,277.7,0.0,North,Noida
27756,69469,2024-04-23T20:23:00,2084.43,193.85,2278.28,cash,paid,2278.28,0.0,North,Amritsar
27757,21560,2025-06-12T18:35:00,790.43,98.47,888.9,cash,paid,888.9,0.0,South,Chennai
27758,21988,2025-08-12T08:02:00,1605.74,121.33,1727.07,upi,paid,1727.07,0.0,West,Surat
27759,43691,2025-09-19T16:22:00,2271.47,113.57,2385.04,upi,paid,2385.04,0.0,North,Jaipur
27760,90070,2025-07-22T12:21:00,129.3,23.27,152.57,cash,paid,152.57,0.0,South,Mysore
27761,90888,2025-11-20T19:03:00,1527.56,76.38,1603.94,upi,paid,1603.94,0.0,South,Kochi
27762,42384,2025-08-31T13:06:00,1270.23,94.19,1364.42,credit,partial,781.23,583.19,West,Mumbai
27763,15553,2025-02-26T08:07:00,1134.5,78.9,1213.4,credit,paid,1213.4,0.0,West,Ahmedabad
27764,80112,2025-02-11T17:36:00,98.41,17.71,116.12,credit,partial,74.46,41.66,North,Delhi
27765,511,2024-02-24T14:29:00,2182.21,277.95,2460.16,cash,paid,2460.16,0.0,North,Lucknow
27766,85122,2024-04-23T10:01:00,861.78,43.09,904.87,credit,partial,305.46,599.41,North,Lucknow
27767,79353,2024-07-18T19:09:00,893.63,44.68,938.31,upi,paid,938.31,0.0,South,Chennai
27768,57052,2024-11-04T08:27:00,1735.68,86.78,1822.46,credit,partial,766.14,1056.32,East,Bhubaneswar
27769,76724,2024-01-22T20:17:00,1547.08,105.64,1652.72,credit,partial,742.33,910.39,North,Chandigarh
27770,47190,2025-03-02T10:55:00,2225.5,136.22,2361.72,cash,paid,2361.72,0.0,South,Mysore
27771,43080,2025-01-23T18:30:00,1315.89,99.88,1415.77,cash,paid,1415.77,0.0,South,Coimbatore
27772,67819,2025-10-16T16:03:00,560.96,73.51,634.47,upi,paid,634.47,0.0,South,Coimbatore
27773,77220,2025-03-23T19:31:00,1109.92,55.5,1165.42,credit,paid,1165.42,0.0,North,Jaipur
27774,5739,2024-10-30T20:55:00,459.33,22.97,482.3,credit,paid,482.3,0.0,North,Jaipur
27775,90822,2025-12-13T13:03:00,3098.39,192.64,3291.03,cash,paid,3291.03,0.0,North,Noida
27776,56835,2025-06-20T09:50:00,583.08,104.95,688.03,cash,paid,688.03,0.0,North,Delhi
27777,82271,2025-08-14T18:48:00,677.52,121.95,799.47,upi,paid,799.47,0.0,North,Noida
27778,53582,2025-12-31T13:56:00,2192.64,200.27,2392.91,cash,paid,2392.91,0.0,West,Pune
27779,16562,2024-04-17T13:41:00,292.38,14.62,307.0,credit,paid,307.0,0.0,South,Mysore
27780,14706,2025-08-11T18:59:00,587.37,105.73,693.1,credit,partial,474.91,218.19,North,Delhi
27781,85768,2025-03-11T18:46:00,430.62,21.53,452.15,credit,paid,452.15,0.0,South,Coimbatore
27782,53814,2025-07-26T10:15:00,2238.04,224.34,2462.38,cash,paid,2462.38,0.0,West,Surat
27783,93611,2025-02-04T22:06:00,2181.45,206.53,2387.98,cash,paid,2387.98,0.0,North,Amritsar
27784,63799,2025-01-30T18:39:00,350.01,17.5,367.51,credit,paid,367.51,0.0,South,Hyderabad
27785,59246,2024-03-04T16:36:00,316.34,56.94,373.28,credit,paid,373.28,0.0,North,Lucknow
27786,53121,2025-01-15T15:17:00,1655.85,127.02,1782.87,cash,paid,1782.87,0.0,North,Noida
27787,28434,2025-04-02T12:30:00,875.25,43.76,919.01,credit,paid,919.01,0.0,West,Goa
27788,21102,2025-03-13T16:44:00,1777.59,88.88,1866.47,cash,paid,1866.47,0.0,West,Pune
27789,76706,2024-05-23T20:43:00,2022.5,174.45,2196.95,upi,paid,2196.95,0.0,North,Delhi
27790,30954,2025-10-23T19:02:00,1944.51,120.02,2064.53,cash,paid,2064.53,0.0,West,Goa
27791,53738,2025-11-01T16:14:00,453.61,68.4,522.01,cash,paid,522.01,0.0,South,Mysore
27792,43932,2024-07-14T19:27:00,1493.56,159.69,1653.25,cash,paid,1653.25,0.0,South,Hyderabad
27793,53031,2024-09-07T17:12:00,758.24,37.91,796.15,upi,paid,796.15,0.0,East,Bhubaneswar
27794,33749,2024-01-12T18:55:00,333.46,16.67,350.13,credit,paid,350.13,0.0,North,Jaipur
27795,33837,2024-04-05T10:14:00,2499.7,124.99,2624.68,cash,paid,2624.68,0.0,South,Bangalore
27796,74093,2025-09-10T15:04:00,805.45,40.27,845.72,credit,partial,359.73,485.99,West,Ahmedabad
27797,32112,2025-07-28T10:52:00,315.99,15.8,331.79,upi,paid,331.79,0.0,North,Delhi
27798,17638,2025-11-23T20:42:00,2265.22,331.35,2596.57,cash,paid,2596.57,0.0,South,Coimbatore
27799,33964,2025-11-26T20:54:00,2130.18,106.51,2236.69,credit,partial,1433.1,803.59,North,Chandigarh
27800,393,2024-12-19T14:41:00,819.72,40.99,860.71,credit,partial,563.15,297.56,East,Guwahati
27801,75859,2025-05-24T12:09:00,2642.5,199.6,2842.1,card,paid,2842.1,0.0,East,Kolkata
27802,54242,2025-06-04T09:39:00,350.54,17.53,368.07,cash,paid,368.07,0.0,North,Jaipur
27803,12064,2025-08-17T20:50:00,241.18,12.06,253.24,credit,partial,83.33,169.91,West,Pune
27804,35427,2024-02-28T18:20:00,1684.41,84.22,1768.63,credit,partial,896.97,871.66,North,Amritsar
27805,92869,2024-02-08T13:38:00,486.14,24.31,510.45,cash,paid,510.45,0.0,West,Surat
27806,14213,2025-04-25T13:16:00,519.22,25.96,545.18,cash,paid,545.18,0.0,South,Mysore
27807,84771,2024-06-18T08:10:00,154.58,7.73,162.31,cash,paid,162.31,0.0,North,Delhi
27808,34465,2025-11-21T19:15:00,540.26,27.01,567.27,credit,partial,285.85,281.42,West,Surat
27809,50659,2024-11-10T12:04:00,142.39,25.63,168.02,credit,paid,168.02,0.0,West,Pune
27810,3707,2024-02-04T10:54:00,3304.74,186.43,3491.17,cash,paid,3491.17,0.0,East,Bhubaneswar
27811,8820,2025-12-10T13:29:00,1428.7,71.44,1500.13,credit,partial,900.49,599.64,South,Bangalore
27812,21874,2024-10-30T20:19:00,1534.51,76.73,1611.24,cash,paid,1611.24,0.0,South,Hyderabad
27813,74032,2025-05-24T16:12:00,2841.51,142.08,2983.59,credit,paid,2983.59,0.0,North,Amritsar
27814,89500,2025-04-26T12:15:00,978.44,82.02,1060.46,credit,paid,1060.46,0.0,East,Bhubaneswar
27815,64461,2025-11-17T18:44:00,1791.98,89.6,1881.58,cash,paid,1881.58,0.0,North,Amritsar
27816,2029,2024-04-28T13:34:00,1618.7,135.52,1754.22,credit,partial,1062.26,691.96,South,Coimbatore
27817,41773,2024-03-07T15:54:00,1193.34,122.81,1316.15,credit,paid,1316.15,0.0,South,Coimbatore
27818,31182,2025-05-04T11:20:00,831.57,149.68,981.25,card,paid,981.25,0.0,South,Bangalore
27819,33179,2025-12-25T11:19:00,2203.76,110.19,2313.95,cash,paid,2313.95,0.0,South,Coimbatore
27820,6649,2024-10-14T13:49:00,1856.04,92.8,1948.84,upi,paid,1948.84,0.0,South,Kochi
27821,1623,2024-04-13T19:32:00,2029.86,130.84,2160.7,cash,paid,2160.7,0.0,North,Amritsar
27822,50299,2024-10-22T18:35:00,1541.06,142.86,1683.92,credit,partial,656.76,1027.16,North,Delhi
27823,50291,2024-12-06T19:54:00,689.7,124.15,813.85,credit,paid,813.85,0.0,South,Mysore
27824,71399,2024-10-27T11:41:00,623.43,31.17,654.6,cash,paid,654.6,0.0,East,Kolkata
27825,21054,2025-10-27T10:17:00,774.63,139.43,914.06,credit,paid,914.06,0.0,South,Hyderabad
27826,43435,2025-03-01T22:04:00,194.08,9.7,203.78,cash,paid,203.78,0.0,West,Mumbai
27827,61575,2024-04-22T09:49:00,1225.9,101.13,1327.03,card,paid,1327.03,0.0,North,Amritsar
27828,78749,2025-11-19T08:35:00,305.74,55.03,360.77,credit,partial,124.07,236.7,West,Mumbai
27829,39847,2024-09-16T10:27:00,1683.69,150.61,1834.3,credit,partial,1044.21,790.09,South,Chennai
27830,96880,2024-04-16T11:53:00,887.53,44.38,931.91,credit,partial,436.46,495.45,North,Jaipur
27831,71618,2024-03-21T18:05:00,110.2,5.51,115.71,upi,paid,115.71,0.0,South,Chennai
27832,96331,2024-02-11T10:00:00,2507.51,125.38,2632.89,upi,paid,2632.89,0.0,North,Noida
27833,41917,2024-04-06T20:07:00,1268.28,63.41,1331.69,credit,partial,557.42,774.27,North,Chandigarh
27834,1390,2024-03-12T17:29:00,1772.72,88.64,1861.36,credit,partial,736.99,1124.37,North,Noida
27835,72798,2025-06-29T20:46:00,1267.09,63.35,1330.44,credit,paid,1330.44,0.0,West,Surat
27836,23125,2025-11-25T09:41:00,967.48,48.37,1015.85,credit,partial,704.88,310.97,East,Kolkata
27837,16601,2025-05-08T09:06:00,511.77,92.12,603.89,cash,paid,603.89,0.0,East,Bhubaneswar
27838,59320,2024-03-26T13:03:00,815.16,40.76,855.92,cash,paid,855.92,0.0,West,Surat
27839,14956,2025-03-03T10:53:00,2319.36,115.97,2435.33,cash,paid,2435.33,0.0,North,Gurgaon
27840,97496,2024-09-30T11:42:00,185.06,9.25,194.31,credit,partial,75.13,119.18,West,Goa
27841,66952,2025-04-19T20:53:00,645.54,32.28,677.82,credit,partial,252.89,424.93,East,Bhubaneswar
27842,58860,2024-12-30T19:10:00,585.64,29.28,614.92,credit,paid,614.92,0.0,South,Bangalore
27843,16160,2024-07-02T19:41:00,444.23,22.21,466.44,credit,paid,466.44,0.0,North,Delhi
27844,94435,2024-01-07T18:29:00,222.54,11.13,233.67,credit,partial,111.1,122.57,South,Coimbatore
27845,96632,2024-06-01T19:49:00,1654.14,161.81,1815.95,cash,paid,1815.95,0.0,North,Jaipur
27846,88768,2024-03-08T08:03:00,826.02,41.3,867.32,upi,paid,867.32,0.0,South,Kochi
27847,8212,2024-11-29T08:50:00,1256.2,95.04,1351.24,credit,paid,1351.24,0.0,North,Lucknow
27848,75836,2025-06-29T13:05:00,1514.0,272.52,1786.52,credit,partial,1221.58,564.94,West,Mumbai
27849,15472,2024-01-15T15:23:00,570.57,102.7,673.27,upi,paid,673.27,0.0,West,Ahmedabad
27850,25411,2025-12-12T20:15:00,1059.03,76.63,1135.66,cash,paid,1135.66,0.0,North,Delhi
27851,79100,2025-12-04T22:29:00,1337.43,179.85,1517.28,upi,paid,1517.28,0.0,North,Noida
27852,75967,2025-05-24T22:37:00,379.17,68.25,447.42,cash,paid,447.42,0.0,West,Pune
27853,69625,2025-06-16T12:08:00,490.1,24.51,514.61,cash,paid,514.61,0.0,North,Lucknow
27854,29376,2025-07-01T10:47:00,710.12,35.51,745.63,credit,partial,305.1,440.53,South,Kochi
27855,64403,2025-09-16T11:26:00,558.49,27.92,586.41,cash,paid,586.41,0.0,South,Chennai
27856,72246,2024-02-11T14:35:00,1132.92,153.35,1286.27,cash,paid,1286.27,0.0,North,Delhi
27857,19014,2025-08-24T20:13:00,733.31,84.33,817.64,credit,paid,817.64,0.0,East,Bhubaneswar
27858,31071,2024-01-18T10:42:00,180.2,9.01,189.21,cash,paid,189.21,0.0,North,Lucknow
27859,60911,2024-06-20T16:47:00,261.33,47.04,308.37,cash,paid,308.37,0.0,South,Mysore
27860,66717,2024-09-05T09:17:00,269.32,13.47,282.79,credit,paid,282.79,0.0,West,Ahmedabad
27861,64380,2025-02-11T10:16:00,194.2,34.96,229.16,credit,paid,229.16,0.0,South,Chennai
27862,74391,2024-06-11T11:23:00,249.0,12.45,261.45,cash,paid,261.45,0.0,East,Bhubaneswar
27863,23927,2024-04-20T18:02:00,951.19,47.56,998.75,cash,paid,998.75,0.0,North,Gurgaon
27864,38240,2025-02-03T18:01:00,1427.82,71.39,1499.21,credit,paid,1499.21,0.0,North,Lucknow
27865,22026,2024-05-10T19:47:00,1008.26,50.41,1058.67,cash,paid,1058.67,0.0,West,Pune
27866,17642,2024-05-05T19:02:00,757.51,37.88,795.39,cash,paid,795.39,0.0,North,Chandigarh
27867,56883,2024-10-30T11:45:00,856.99,42.85,899.84,credit,paid,899.84,0.0,North,Gurgaon
27868,43002,2025-09-21T16:12:00,278.38,43.63,322.01,credit,paid,322.01,0.0,South,Coimbatore
27869,50190,2024-10-09T17:17:00,2207.41,183.64,2391.05,card,paid,2391.05,0.0,West,Goa
27870,508,2024-08-22T18:23:00,302.04,54.37,356.41,credit,paid,356.41,0.0,North,Amritsar
27871,64254,2024-05-06T18:28:00,1040.14,52.01,1092.15,cash,paid,1092.15,0.0,West,Goa
27872,46273,2024-06-21T18:18:00,245.9,12.3,258.19,cash,paid,258.19,0.0,North,Delhi
27873,98468,2025-01-29T18:25:00,1313.85,65.69,1379.54,credit,partial,629.27,750.27,North,Jaipur
27874,34455,2024-01-19T09:53:00,2435.76,311.69,2747.45,credit,paid,2747.45,0.0,West,Goa
27875,64770,2025-10-17T17:47:00,1072.11,53.61,1125.72,card,paid,1125.72,0.0,North,Delhi
27876,7186,2025-12-08T08:44:00,972.9,48.65,1021.55,cash,paid,1021.55,0.0,North,Amritsar
27877,52403,2024-07-06T20:21:00,320.51,16.03,336.54,cash,paid,336.54,0.0,West,Goa
27878,79545,2025-10-21T15:21:00,2045.83,102.29,2148.12,card,paid,2148.12,0.0,North,Delhi
27879,85418,2025-08-05T13:59:00,770.66,89.73,860.39,credit,paid,860.39,0.0,North,Jaipur
27880,68816,2024-07-14T18:33:00,2426.85,121.34,2548.19,credit,partial,1107.36,1440.83,North,Noida
27881,86105,2024-08-30T16:07:00,608.29,67.75,676.04,credit,paid,676.04,0.0,North,Gurgaon
27882,37383,2024-01-24T19:10:00,275.14,37.16,312.3,credit,paid,312.3,0.0,West,Mumbai
27883,4331,2025-08-30T13:57:00,671.44,120.86,792.3,cash,paid,792.3,0.0,South,Hyderabad
27884,24312,2024-01-05T11:23:00,2010.25,100.51,2110.76,credit,paid,2110.76,0.0,West,Pune
27885,18606,2024-06-26T20:55:00,1017.78,183.2,1200.98,cash,paid,1200.98,0.0,North,Lucknow
27886,56671,2024-09-15T17:55:00,293.07,14.65,307.72,credit,partial,115.41,192.31,North,Noida
27887,31989,2024-01-22T22:53:00,1459.7,262.75,1722.45,credit,paid,1722.45,0.0,South,Mysore
27888,64160,2025-09-21T09:51:00,2117.09,105.85,2222.94,upi,paid,2222.94,0.0,East,Kolkata
27889,65063,2025-06-22T14:05:00,2438.44,121.92,2560.36,credit,paid,2560.36,0.0,North,Lucknow
27890,46815,2024-06-20T11:16:00,108.14,19.47,127.61,credit,partial,45.25,82.36,South,Mysore
27891,84665,2025-07-26T10:23:00,3690.31,184.52,3874.83,cash,paid,3874.83,0.0,South,Kochi
27892,11408,2024-06-19T20:52:00,199.13,35.84,234.97,cash,paid,234.97,0.0,North,Lucknow
27893,19965,2025-07-09T10:36:00,943.62,157.13,1100.75,credit,partial,364.82,735.93,South,Bangalore
27894,97895,2024-01-15T18:24:00,447.18,80.49,527.67,upi,paid,527.67,0.0,South,Chennai
27895,26978,2024-01-28T16:57:00,2509.68,166.61,2676.29,cash,paid,2676.29,0.0,North,Jaipur
27896,48356,2025-05-18T20:15:00,736.23,114.25,850.48,credit,paid,850.48,0.0,North,Gurgaon
27897,51473,2024-12-16T20:19:00,2156.26,107.81,2264.07,credit,partial,958.88,1305.19,North,Amritsar
27898,10318,2025-06-12T14:34:00,184.45,33.2,217.65,upi,paid,217.65,0.0,East,Bhubaneswar
27899,66397,2025-09-21T12:29:00,1259.13,97.03,1356.16,credit,paid,1356.16,0.0,South,Coimbatore
27900,95275,2025-10-16T20:38:00,1495.28,74.76,1570.04,cash,paid,1570.04,0.0,East,Bhubaneswar
27901,14936,2024-01-21T12:46:00,122.68,6.13,128.81,credit,paid,128.81,0.0,North,Noida
27902,77597,2024-09-29T13:55:00,917.98,85.15,1003.13,cash,paid,1003.13,0.0,North,Noida
27903,37156,2025-09-30T17:55:00,2509.86,125.49,2635.35,cash,paid,2635.35,0.0,West,Pune
27904,79754,2024-04-12T18:59:00,1870.78,166.44,2037.22,credit,partial,1207.92,829.3,North,Lucknow
27905,13111,2025-12-29T14:25:00,350.0,56.54,406.54,credit,partial,266.92,139.62,North,Gurgaon
27906,45931,2024-05-02T20:58:00,256.06,12.8,268.86,cash,paid,268.86,0.0,North,Delhi
27907,83539,2025-02-23T11:35:00,1437.61,184.92,1622.53,cash,paid,1622.53,0.0,North,Amritsar
27908,54893,2024-05-05T10:24:00,1105.44,110.9,1216.34,credit,paid,1216.34,0.0,North,Gurgaon
27909,51863,2025-07-30T19:01:00,374.44,67.4,441.84,cash,paid,441.84,0.0,North,Noida
27910,70053,2025-12-14T20:21:00,2315.78,149.25,2465.03,credit,partial,1471.55,993.48,North,Lucknow
27911,77412,2024-10-24T18:38:00,1428.61,99.86,1528.47,credit,paid,1528.47,0.0,North,Jaipur
27912,97690,2024-03-26T13:18:00,1705.88,146.53,1852.41,upi,paid,1852.41,0.0,South,Kochi
27913,15931,2024-10-13T16:25:00,371.46,18.57,390.03,upi,paid,390.03,0.0,South,Mysore
27914,2324,2025-06-18T14:38:00,179.31,8.97,188.28,credit,partial,60.52,127.76,North,Chandigarh
27915,20437,2024-11-02T14:38:00,3484.87,174.24,3659.11,upi,paid,3659.11,0.0,North,Gurgaon
27916,44546,2024-06-24T12:22:00,1586.18,141.61,1727.79,cash,paid,1727.79,0.0,East,Kolkata
27917,80219,2024-05-29T09:22:00,515.54,25.78,541.32,cash,paid,541.32,0.0,South,Hyderabad
27918,86116,2025-08-19T14:26:00,113.16,5.66,118.82,cash,paid,118.82,0.0,South,Mysore
27919,21629,2024-09-18T17:01:00,224.84,40.47,265.31,upi,paid,265.31,0.0,North,Gurgaon
27920,95177,2024-02-28T12:51:00,903.32,45.17,948.49,credit,partial,635.73,312.76,North,Delhi
