city,date,temperature_high,temperature_low,temperature_avg,precipitation_mm,humidity_percent,condition
Bangalore,2022-12-30,24.0,12.8,17.5,0.0,43,partly_cloudy
Bangalore,2022-12-31,23.5,9.7,16.6,0.0,58,cloudy
Bangalore,2023-01-01,22.6,9.8,16.2,0.0,69,partly_cloudy
Bangalore,2023-01-02,19.5,6.5,14.0,0.0,51,sunny
Bangalore,2023-01-03,21.3,10.2,16.8,0.0,57,partly_cloudy
Bangalore,2023-01-04,19.6,8.0,14.8,0.0,52,sunny
Bangalore,2023-01-05,23.9,11.2,16.3,0.0,39,sunny
Bangalore,2023-01-06,22.6,7.3,14.7,0.0,48,partly_cloudy
Bangalore,2023-01-07,20.4,12.3,16.4,0.0,43,cloudy
Bangalore,2023-01-08,20.8,9.1,14.8,0.0,44,cloudy
Bangalore,2023-01-09,23.2,11.4,15.6,0.0,59,partly_cloudy
Bangalore,2023-01-10,20.2,7.6,14.9,0.0,48,sunny
Bangalore,2023-01-11,24.0,8.6,16.2,0.0,70,sunny
Bangalore,2023-01-12,24.0,11.9,17.2,0.0,50,cloudy
Bangalore,2023-01-13,21.1,10.3,14.8,0.0,53,partly_cloudy
Bangalore,2023-01-14,23.3,12.8,16.9,0.0,32,cloudy
Bangalore,2023-01-15,20.2,8.4,14.7,0.0,66,partly_cloudy
Bangalore,2023-01-16,25.3,9.6,17.3,8.3,38,cloudy
Bangalore,2023-01-17,22.7,9.4,15.1,0.0,48,partly_cloudy
Bangalore,2023-01-18,19.3,10.1,15.1,0.4,65,cloudy
Bangalore,2023-01-19,22.8,9.5,15.9,0.0,35,partly_cloudy
Bangalore,2023-01-20,21.8,11.9,16.8,0.0,58,sunny
Bangalore,2023-01-21,18.3,11.0,14.9,0.0,33,cloudy
Bangalore,2023-01-22,23.6,12.5,17.9,0.0,40,sunny
Bangalore,2023-01-23,21.0,14.1,17.8,0.0,65,cloudy
Bangalore,2023-01-24,19.6,12.1,15.4,0.0,35,sunny
Bangalore,2023-01-25,21.3,8.0,15.2,0.0,60,partly_cloudy
Bangalore,2023-01-26,24.7,12.2,16.7,0.0,65,sunny
Bangalore,2023-01-27,18.4,7.9,14.5,0.0,50,cloudy
Bangalore,2023-01-28,21.7,8.0,14.3,0.0,68,cloudy
Bangalore,2023-01-29,22.9,10.1,16.2,0.0,67,sunny
Bangalore,2023-01-30,23.1,13.1,17.1,0.0,39,partly_cloudy
Bangalore,2023-01-31,20.1,8.7,16.5,0.0,62,partly_cloudy
Bangalore,2023-02-01,19.0,12.6,15.7,0.0,56,cloudy
Bangalore,2023-02-02,24.4,9.5,17.3,0.1,42,partly_cloudy
Bangalore,2023-02-03,22.7,10.9,16.8,9.6,42,cloudy
Bangalore,2023-02-04,23.3,11.9,16.8,0.0,68,cloudy
Bangalore,2023-02-05,21.3,6.6,14.4,0.0,49,sunny
Bangalore,2023-02-06,21.8,8.4,15.6,0.0,59,partly_cloudy
Bangalore,2023-02-07,20.7,12.7,16.3,6.5,51,cloudy
Bangalore,2023-02-08,21.9,10.9,14.6,0.0,62,sunny
Bangalore,2023-02-09,20.3,12.1,15.2,0.0,45,partly_cloudy
Bangalore,2023-02-10,20.5,10.1,17.3,0.0,35,partly_cloudy
Bangalore,2023-02-11,21.3,10.1,15.9,0.0,55,sunny
Bangalore,2023-02-12,22.2,11.0,16.9,2.9,30,partly_cloudy
Bangalore,2023-02-13,21.0,12.6,15.7,0.0,36,cloudy
Bangalore,2023-02-14,25.0,12.9,17.5,0.0,49,partly_cloudy
Bangalore,2023-02-15,23.5,12.6,17.6,0.0,50,cloudy
Bangalore,2023-02-16,24.9,12.3,17.9,0.0,61,partly_cloudy
Bangalore,2023-02-17,20.5,11.4,17.2,0.0,42,sunny
Bangalore,2023-02-18,18.8,9.2,14.4,7.6,39,partly_cloudy
Bangalore,2023-02-19,18.3,10.6,15.1,0.0,48,cloudy
Bangalore,2023-02-20,24.0,10.3,17.9,0.0,37,partly_cloudy
Bangalore,2023-02-21,21.3,7.9,15.2,0.0,52,sunny
Bangalore,2023-02-22,20.2,10.6,15.1,0.1,66,sunny
Bangalore,2023-02-23,20.2,8.8,14.0,5.6,48,cloudy
Bangalore,2023-02-24,25.1,12.7,17.8,0.0,66,cloudy
Bangalore,2023-02-25,20.9,13.0,16.1,0.0,40,cloudy
Bangalore,2023-02-26,24.2,9.7,16.3,0.0,56,cloudy
Bangalore,2023-02-27,23.8,9.3,16.6,0.0,46,sunny
Bangalore,2023-02-28,24.5,13.4,17.7,5.7,44,sunny
Bangalore,2023-03-01,33.9,25.7,30.3,0.0,34,sunny
Bangalore,2023-03-02,36.6,27.9,31.7,0.0,40,sunny
Bangalore,2023-03-03,35.8,25.0,32.3,0.0,51,partly_cloudy
Bangalore,2023-03-04,34.5,26.1,29.8,0.0,55,sunny
Bangalore,2023-03-05,37.3,25.0,29.7,0.0,56,sunny
Bangalore,2023-03-06,37.1,22.7,29.9,0.0,60,cloudy
Bangalore,2023-03-07,38.8,26.3,32.1,8.4,43,partly_cloudy
Bangalore,2023-03-08,36.4,26.9,32.2,0.0,46,partly_cloudy
Bangalore,2023-03-09,32.6,20.1,27.2,0.0,51,cloudy
Bangalore,2023-03-10,33.8,21.3,27.8,0.0,32,cloudy
Bangalore,2023-03-11,30.9,21.4,27.2,0.0,62,partly_cloudy
Bangalore,2023-03-12,36.7,21.1,28.9,0.0,39,partly_cloudy
Bangalore,2023-03-13,39.4,25.5,32.8,0.0,44,partly_cloudy
Bangalore,2023-03-14,36.9,21.9,29.2,0.0,68,partly_cloudy
Bangalore,2023-03-15,33.4,23.8,27.2,0.0,59,partly_cloudy
Bangalore,2023-03-16,38.7,27.4,31.1,0.0,30,cloudy
Bangalore,2023-03-17,35.5,24.6,29.7,0.0,65,cloudy
Bangalore,2023-03-18,33.5,25.5,29.9,0.0,37,cloudy
Bangalore,2023-03-19,34.6,27.8,31.3,0.0,44,partly_cloudy
Bangalore,2023-03-20,36.0,29.8,32.9,0.0,52,partly_cloudy
Bangalore,2023-03-21,34.3,24.1,30.5,0.0,46,cloudy
Bangalore,2023-03-22,33.2,23.8,29.0,0.0,67,sunny
Bangalore,2023-03-23,34.6,23.2,28.4,0.0,43,sunny
Bangalore,2023-03-24,35.7,27.1,30.4,6.4,38,partly_cloudy
Bangalore,2023-03-25,34.4,25.5,29.5,0.0,49,partly_cloudy
Bangalore,2023-03-26,38.3,23.9,30.3,0.0,46,partly_cloudy
Bangalore,2023-03-27,32.1,21.7,28.3,0.0,32,partly_cloudy
Bangalore,2023-03-28,35.2,23.4,30.2,0.0,63,partly_cloudy
Bangalore,2023-03-29,32.9,24.0,28.6,0.0,37,partly_cloudy
Bangalore,2023-03-30,35.3,25.5,31.7,0.0,34,cloudy
Bangalore,2023-03-31,34.6,25.8,30.1,0.0,30,partly_cloudy
Bangalore,2023-04-01,38.1,27.6,32.3,0.0,56,sunny
Bangalore,2023-04-02,34.9,20.8,28.3,0.0,56,partly_cloudy
Bangalore,2023-04-03,35.0,22.8,28.9,0.0,60,partly_cloudy
Bangalore,2023-04-04,33.6,24.1,30.2,0.0,65,partly_cloudy
Bangalore,2023-04-05,34.9,24.9,31.8,0.0,38,partly_cloudy
Bangalore,2023-04-06,38.2,26.9,32.3,0.0,57,partly_cloudy
Bangalore,2023-04-07,33.7,21.2,27.4,0.0,51,sunny
Bangalore,2023-04-08,32.0,22.2,28.1,0.0,64,cloudy
Bangalore,2023-04-09,39.9,28.2,32.0,0.0,58,partly_cloudy
Bangalore,2023-04-10,37.6,26.3,31.9,0.0,66,sunny
Bangalore,2023-04-11,34.7,24.9,28.0,0.0,47,partly_cloudy
Bangalore,2023-04-12,35.7,21.8,29.0,0.0,30,cloudy
Bangalore,2023-04-13,36.3,23.6,31.5,0.0,47,sunny
Bangalore,2023-04-14,38.2,25.2,31.6,0.0,54,cloudy
Bangalore,2023-04-15,39.3,25.0,31.3,0.0,56,cloudy
Bangalore,2023-04-16,30.4,21.6,27.4,0.0,30,partly_cloudy
Bangalore,2023-04-17,34.6,25.7,31.1,0.0,66,partly_cloudy
Bangalore,2023-04-18,36.3,24.1,28.3,0.0,48,cloudy
Bangalore,2023-04-19,36.8,25.2,29.3,0.0,42,sunny
Bangalore,2023-04-20,30.6,21.9,27.5,0.0,51,cloudy
Bangalore,2023-04-21,39.8,25.0,32.5,0.0,35,partly_cloudy
Bangalore,2023-04-22,34.6,23.8,30.2,9.4,39,sunny
Bangalore,2023-04-23,34.4,24.5,30.0,0.0,39,partly_cloudy
Bangalore,2023-04-24,35.3,20.9,27.9,0.0,39,sunny
Bangalore,2023-04-25,34.5,23.1,29.5,0.0,55,cloudy
Bangalore,2023-04-26,38.7,26.3,31.3,2.7,31,partly_cloudy
Bangalore,2023-04-27,37.2,22.8,30.6,9.3,37,cloudy
Bangalore,2023-04-28,35.7,25.4,29.3,0.0,33,sunny
Bangalore,2023-04-29,38.1,26.8,32.8,0.0,56,cloudy
Bangalore,2023-04-30,34.9,25.0,28.6,0.0,60,sunny
Bangalore,2023-05-01,34.7,22.1,29.6,0.0,51,partly_cloudy
Bangalore,2023-05-02,40.6,28.8,32.9,0.0,44,sunny
Bangalore,2023-05-03,34.7,26.8,30.5,0.0,53,sunny
Bangalore,2023-05-04,32.0,19.8,27.4,0.0,69,partly_cloudy
Bangalore,2023-05-05,39.7,25.3,32.4,0.0,60,partly_cloudy
Bangalore,2023-05-06,32.5,22.7,27.4,0.0,46,sunny
Bangalore,2023-05-07,32.5,20.5,27.2,0.0,52,sunny
Bangalore,2023-05-08,34.6,26.3,30.7,0.0,62,cloudy
Bangalore,2023-05-09,39.0,24.2,31.6,0.0,69,cloudy
Bangalore,2023-05-10,37.0,27.2,30.8,0.0,56,sunny
Bangalore,2023-05-11,33.9,20.1,28.0,0.0,44,partly_cloudy
Bangalore,2023-05-12,33.5,27.3,30.4,0.0,67,partly_cloudy
Bangalore,2023-05-13,34.0,24.5,28.1,0.0,32,partly_cloudy
Bangalore,2023-05-14,35.2,22.3,28.7,0.0,30,sunny
Bangalore,2023-05-15,37.9,22.9,30.6,0.0,63,cloudy
Bangalore,2023-05-16,35.4,23.1,27.8,0.0,50,partly_cloudy
Bangalore,2023-05-17,34.9,24.1,30.1,4.1,54,cloudy
Bangalore,2023-05-18,38.6,27.3,32.4,0.0,64,cloudy
Bangalore,2023-05-19,34.6,21.8,28.6,0.0,41,cloudy
Bangalore,2023-05-20,34.3,23.5,31.0,0.0,68,sunny
Bangalore,2023-05-21,36.1,23.5,30.9,0.0,36,sunny
Bangalore,2023-05-22,32.1,24.6,27.7,0.0,53,cloudy
Bangalore,2023-05-23,35.6,28.3,31.9,0.0,49,sunny
Bangalore,2023-05-24,31.4,21.9,28.2,0.0,63,partly_cloudy
Bangalore,2023-05-25,33.4,21.1,28.4,9.4,56,sunny
Bangalore,2023-05-26,39.1,26.5,31.3,0.0,46,cloudy
Bangalore,2023-05-27,36.4,25.0,30.1,0.0,46,cloudy
Bangalore,2023-05-28,38.9,28.4,31.6,0.0,44,partly_cloudy
Bangalore,2023-05-29,39.2,27.8,33.0,0.0,69,partly_cloudy
Bangalore,2023-05-30,36.4,25.2,31.7,0.0,61,sunny
Bangalore,2023-05-31,38.6,25.2,31.2,0.0,44,cloudy
Bangalore,2023-06-01,24.3,17.2,21.1,23.8,64,rainy
Bangalore,2023-06-02,27.4,15.4,20.0,0.0,72,sunny
Bangalore,2023-06-03,30.2,20.8,24.2,24.4,41,rainy
Bangalore,2023-06-04,26.4,15.4,21.2,7.7,45,rainy
Bangalore,2023-06-05,25.8,15.3,22.0,38.8,84,rainy
Bangalore,2023-06-06,29.3,18.7,24.4,0.0,46,cloudy
Bangalore,2023-06-07,26.6,15.3,19.2,0.0,69,cloudy
Bangalore,2023-06-08,30.7,17.5,23.5,39.8,75,rainy
Bangalore,2023-06-09,25.0,15.0,20.3,18.8,91,rainy
Bangalore,2023-06-10,27.9,17.3,24.6,29.0,92,rainy
Bangalore,2023-06-11,27.0,16.3,19.9,24.7,42,rainy
Bangalore,2023-06-12,31.1,19.5,24.2,39.4,56,rainy
Bangalore,2023-06-13,29.9,15.2,23.0,43.1,75,rainy
Bangalore,2023-06-14,26.3,13.6,20.5,24.6,56,rainy
Bangalore,2023-06-15,23.4,17.0,20.0,8.5,41,rainy
Bangalore,2023-06-16,26.9,13.8,20.0,15.3,72,rainy
Bangalore,2023-06-17,27.5,15.3,22.0,31.5,56,rainy
Bangalore,2023-06-18,24.3,14.6,21.2,0.0,82,sunny
Bangalore,2023-06-19,30.6,17.7,24.4,47.4,67,rainy
Bangalore,2023-06-20,25.0,15.2,21.5,12.1,56,rainy
Bangalore,2023-06-21,30.9,18.3,23.5,0.0,53,cloudy
Bangalore,2023-06-22,30.0,15.4,23.1,0.0,55,sunny
Bangalore,2023-06-23,24.0,13.4,19.2,0.0,72,cloudy
Bangalore,2023-06-24,31.2,19.1,24.1,0.0,65,cloudy
Bangalore,2023-06-25,31.9,21.4,24.4,37.4,75,rainy
Bangalore,2023-06-26,32.2,17.8,24.3,9.5,78,rainy
Bangalore,2023-06-27,24.9,14.0,21.5,40.7,52,rainy
Bangalore,2023-06-28,30.8,21.3,24.5,0.0,94,sunny
Bangalore,2023-06-29,31.6,20.4,24.7,47.7,53,rainy
Bangalore,2023-06-30,31.0,21.5,24.8,24.1,94,rainy
Bangalore,2023-07-01,28.1,19.7,23.0,0.0,55,cloudy
Bangalore,2023-07-02,31.3,18.2,23.6,8.2,47,rainy
Bangalore,2023-07-03,25.9,12.6,20.4,41.8,43,rainy
Bangalore,2023-07-04,27.7,15.9,22.0,16.7,77,rainy
Bangalore,2023-07-05,27.4,19.4,24.4,0.0,73,cloudy
Bangalore,2023-07-06,25.4,17.3,20.6,0.0,70,sunny
Bangalore,2023-07-07,28.7,17.7,24.8,36.9,49,rainy
Bangalore,2023-07-08,28.3,20.0,23.5,19.0,54,rainy
Bangalore,2023-07-09,25.6,16.3,22.1,41.8,65,rainy
Bangalore,2023-07-10,28.3,20.1,24.1,0.0,89,sunny
Bangalore,2023-07-11,29.9,19.1,23.1,45.3,84,rainy
Bangalore,2023-07-12,27.1,16.5,20.9,40.5,64,rainy
Bangalore,2023-07-13,31.6,19.0,23.8,8.7,44,rainy
Bangalore,2023-07-14,26.5,13.2,19.8,0.0,56,cloudy
Bangalore,2023-07-15,24.2,16.2,20.6,38.6,67,rainy
Bangalore,2023-07-16,27.4,16.7,23.6,0.0,61,cloudy
Bangalore,2023-07-17,27.0,16.0,19.1,48.5,85,rainy
Bangalore,2023-07-18,32.3,17.3,24.4,30.9,58,rainy
Bangalore,2023-07-19,24.8,13.4,19.1,37.5,65,rainy
Bangalore,2023-07-20,28.3,15.9,20.6,16.3,73,rainy
Bangalore,2023-07-21,28.7,16.2,20.9,0.0,64,sunny
Bangalore,2023-07-22,31.0,15.8,23.8,0.0,85,sunny
Bangalore,2023-07-23,26.2,15.9,22.6,37.4,71,rainy
Bangalore,2023-07-24,26.4,17.4,22.9,0.0,58,sunny
Bangalore,2023-07-25,28.7,16.3,23.3,19.3,61,rainy
Bangalore,2023-07-26,23.9,17.3,20.7,7.2,66,rainy
Bangalore,2023-07-27,29.0,14.3,21.5,45.0,44,rainy
Bangalore,2023-07-28,28.9,13.7,21.2,9.1,89,rainy
Bangalore,2023-07-29,28.7,16.6,23.1,38.9,76,rainy
Bangalore,2023-07-30,27.0,16.5,21.2,37.1,61,rainy
Bangalore,2023-07-31,28.8,17.1,24.9,0.0,58,cloudy
Bangalore,2023-08-01,27.4,17.9,23.2,0.0,89,sunny
Bangalore,2023-08-02,30.9,16.1,23.0,0.0,63,sunny
Bangalore,2023-08-03,27.4,14.3,19.6,38.1,78,rainy
Bangalore,2023-08-04,27.7,17.3,23.3,0.0,67,cloudy
Bangalore,2023-08-05,25.2,13.3,19.2,0.0,94,sunny
Bangalore,2023-08-06,30.1,18.6,23.7,20.7,47,rainy
Bangalore,2023-08-07,27.9,17.0,24.7,0.0,67,sunny
Bangalore,2023-08-08,26.3,16.7,20.6,0.0,48,cloudy
Bangalore,2023-08-09,24.9,15.2,21.8,31.1,72,rainy
Bangalore,2023-08-10,25.2,13.1,20.3,0.0,52,cloudy
Bangalore,2023-08-11,28.5,16.7,20.9,32.3,66,rainy
Bangalore,2023-08-12,29.1,16.1,22.1,20.5,59,rainy
Bangalore,2023-08-13,28.7,15.6,21.8,0.0,43,sunny
Bangalore,2023-08-14,26.0,12.7,19.4,32.4,45,rainy
Bangalore,2023-08-15,30.0,17.9,22.8,45.2,91,rainy
Bangalore,2023-08-16,24.4,13.4,20.0,43.0,64,rainy
Bangalore,2023-08-17,27.9,16.7,21.9,40.4,60,rainy
Bangalore,2023-08-18,26.8,17.5,22.2,14.1,56,rainy
Bangalore,2023-08-19,27.4,14.3,22.3,40.1,49,rainy
Bangalore,2023-08-20,31.0,17.1,23.9,41.9,95,rainy
Bangalore,2023-08-21,24.8,16.0,19.3,35.7,80,rainy
Bangalore,2023-08-22,25.2,12.7,20.3,0.0,80,sunny
Bangalore,2023-08-23,23.5,17.1,20.2,0.0,92,sunny
Bangalore,2023-08-24,26.5,17.8,22.3,0.0,66,cloudy
Bangalore,2023-08-25,28.5,21.2,24.3,46.1,76,rainy
Bangalore,2023-08-26,25.3,17.1,20.6,0.0,87,sunny
Bangalore,2023-08-27,24.6,13.0,20.3,19.0,74,rainy
Bangalore,2023-08-28,31.3,18.9,23.4,8.5,64,rainy
Bangalore,2023-08-29,25.3,15.1,21.7,7.7,41,rainy
Bangalore,2023-08-30,27.5,11.8,19.6,0.0,78,sunny
Bangalore,2023-08-31,28.2,18.9,23.0,22.7,65,rainy
Bangalore,2023-09-01,25.0,16.9,20.4,17.0,92,rainy
Bangalore,2023-09-02,25.9,17.2,22.0,29.2,83,rainy
Bangalore,2023-09-03,29.6,15.3,21.6,0.0,48,cloudy
Bangalore,2023-09-04,28.8,18.7,23.4,40.8,79,rainy
Bangalore,2023-09-05,28.3,16.6,24.1,0.0,90,sunny
Bangalore,2023-09-06,29.2,19.2,23.7,0.0,58,cloudy
Bangalore,2023-09-07,30.7,19.5,24.7,30.3,48,rainy
Bangalore,2023-09-08,29.8,16.6,22.0,44.0,91,rainy
Bangalore,2023-09-09,26.4,18.5,22.2,44.4,68,rainy
Bangalore,2023-09-10,23.8,12.6,19.1,0.0,91,cloudy
Bangalore,2023-09-11,30.6,17.9,23.4,0.0,95,sunny
Bangalore,2023-09-12,27.9,17.9,23.7,21.0,62,rainy
Bangalore,2023-09-13,25.7,13.5,20.1,0.0,67,cloudy
Bangalore,2023-09-14,24.0,13.2,20.5,0.0,79,cloudy
Bangalore,2023-09-15,24.8,13.6,19.6,0.0,54,cloudy
Bangalore,2023-09-16,28.4,15.6,22.7,15.7,59,rainy
Bangalore,2023-09-17,28.2,17.8,22.2,0.0,56,cloudy
Bangalore,2023-09-18,27.1,15.5,20.7,43.8,73,rainy
Bangalore,2023-09-19,22.9,15.4,19.7,0.0,87,sunny
Bangalore,2023-09-20,30.7,21.2,24.6,24.6,62,rainy
Bangalore,2023-09-21,28.9,13.7,21.3,35.0,43,rainy
Bangalore,2023-09-22,26.6,16.4,20.6,0.0,57,cloudy
Bangalore,2023-09-23,25.3,14.4,20.4,41.5,79,rainy
Bangalore,2023-09-24,22.8,15.5,19.5,0.0,88,cloudy
Bangalore,2023-09-25,27.8,18.6,22.5,33.0,92,rainy
Bangalore,2023-09-26,30.9,21.4,24.8,5.2,78,rainy
Bangalore,2023-09-27,26.7,18.0,21.7,0.0,75,sunny
Bangalore,2023-09-28,22.8,15.2,19.0,33.2,61,rainy
Bangalore,2023-09-29,23.1,12.7,19.0,0.0,57,sunny
Bangalore,2023-09-30,30.7,17.8,24.1,0.0,43,sunny
Bangalore,2023-10-01,33.2,19.6,26.0,0.0,66,partly_cloudy
Bangalore,2023-10-02,31.4,17.9,24.9,0.0,32,sunny
Bangalore,2023-10-03,33.0,18.4,25.9,0.0,39,partly_cloudy
Bangalore,2023-10-04,28.5,18.5,22.6,0.0,32,partly_cloudy
Bangalore,2023-10-05,30.3,18.8,24.8,0.0,57,partly_cloudy
Bangalore,2023-10-06,28.0,16.0,22.0,0.8,36,sunny
Bangalore,2023-10-07,30.0,18.0,22.5,0.0,35,partly_cloudy
Bangalore,2023-10-08,30.8,20.8,24.5,0.0,36,sunny
Bangalore,2023-10-09,29.7,17.6,24.9,0.0,41,sunny
Bangalore,2023-10-10,32.2,20.2,25.3,7.0,34,partly_cloudy
Bangalore,2023-10-11,29.3,17.7,25.6,0.0,36,cloudy
Bangalore,2023-10-12,31.6,16.1,23.6,0.0,49,sunny
Bangalore,2023-10-13,30.1,20.4,25.8,0.0,53,cloudy
Bangalore,2023-10-14,28.6,17.5,22.6,0.0,65,cloudy
Bangalore,2023-10-15,28.1,20.3,23.4,0.0,44,sunny
Bangalore,2023-10-16,31.9,19.5,25.4,0.0,54,cloudy
Bangalore,2023-10-17,26.1,15.9,22.1,0.0,41,sunny
Bangalore,2023-10-18,33.1,22.5,25.6,0.0,63,partly_cloudy
Bangalore,2023-10-19,30.1,20.5,23.8,0.0,35,sunny
Bangalore,2023-10-20,29.2,20.5,24.3,0.0,64,sunny
Bangalore,2023-10-21,29.1,18.8,25.4,0.0,59,cloudy
Bangalore,2023-10-22,31.2,20.4,25.3,0.0,46,partly_cloudy
Bangalore,2023-10-23,32.8,20.2,25.4,0.0,66,partly_cloudy
Bangalore,2023-10-24,27.1,19.3,23.5,0.0,51,sunny
Bangalore,2023-10-25,27.0,17.3,22.6,0.0,31,partly_cloudy
Bangalore,2023-10-26,28.8,17.2,24.3,0.0,32,partly_cloudy
Bangalore,2023-10-27,33.0,21.6,25.5,0.0,42,cloudy
Bangalore,2023-10-28,30.9,18.0,24.6,0.0,61,cloudy
Bangalore,2023-10-29,29.9,19.1,22.8,0.0,65,cloudy
Bangalore,2023-10-30,26.5,18.0,23.0,1.6,65,sunny
Bangalore,2023-10-31,29.0,18.0,23.3,0.0,56,partly_cloudy
Bangalore,2023-11-01,30.7,21.9,25.3,0.0,43,partly_cloudy
Bangalore,2023-11-02,28.1,18.9,23.1,0.0,56,partly_cloudy
Bangalore,2023-11-03,32.0,19.9,25.9,0.0,38,cloudy
Bangalore,2023-11-04,30.4,21.8,25.6,0.0,30,partly_cloudy
Bangalore,2023-11-05,31.1,18.2,25.5,0.0,39,cloudy
Bangalore,2023-11-06,27.5,18.1,24.2,0.0,55,sunny
Bangalore,2023-11-07,31.1,16.8,24.6,0.0,46,sunny
Bangalore,2023-11-08,30.2,18.0,23.0,0.0,31,partly_cloudy
Bangalore,2023-11-09,29.5,18.6,23.5,0.0,68,cloudy
Bangalore,2023-11-10,29.4,18.0,25.9,0.0,48,cloudy
Bangalore,2023-11-11,29.3,18.1,23.0,0.0,66,partly_cloudy
Bangalore,2023-11-12,31.2,19.1,24.5,0.0,35,cloudy
Bangalore,2023-11-13,28.5,18.7,24.5,0.0,66,partly_cloudy
Bangalore,2023-11-14,28.4,19.6,25.1,0.0,62,partly_cloudy
Bangalore,2023-11-15,30.6,20.0,25.7,0.0,31,partly_cloudy
Bangalore,2023-11-16,27.1,17.4,22.8,0.0,62,sunny
Bangalore,2023-11-17,27.7,17.2,23.6,0.0,45,cloudy
Bangalore,2023-11-18,31.0,21.4,25.5,0.0,57,cloudy
Bangalore,2023-11-19,29.1,19.2,23.5,0.0,54,partly_cloudy
Bangalore,2023-11-20,27.4,17.5,23.7,0.0,50,partly_cloudy
Bangalore,2023-11-21,30.5,20.4,23.8,0.0,34,cloudy
Bangalore,2023-11-22,29.6,20.0,23.3,0.0,33,cloudy
Bangalore,2023-11-23,29.3,22.3,25.3,0.0,52,cloudy
Bangalore,2023-11-24,27.8,19.1,24.2,0.0,42,sunny
Bangalore,2023-11-25,32.2,18.3,24.5,0.0,61,partly_cloudy
Bangalore,2023-11-26,27.0,18.4,23.1,0.0,53,sunny
Bangalore,2023-11-27,26.9,16.7,23.0,0.0,50,partly_cloudy
Bangalore,2023-11-28,27.2,18.1,22.8,5.5,34,cloudy
Bangalore,2023-11-29,26.6,17.1,23.2,0.0,31,cloudy
Bangalore,2023-11-30,26.9,15.1,22.2,0.0,70,sunny
Bangalore,2023-12-01,23.3,11.0,15.4,0.0,66,sunny
Bangalore,2023-12-02,23.9,8.8,16.2,0.0,35,sunny
Bangalore,2023-12-03,22.1,12.9,17.7,0.0,65,partly_cloudy
Bangalore,2023-12-04,22.4,7.4,14.5,0.0,61,partly_cloudy
Bangalore,2023-12-05,21.6,11.7,17.9,0.0,70,cloudy
Bangalore,2023-12-06,19.2,7.8,14.4,0.0,63,cloudy
Bangalore,2023-12-07,18.6,9.8,14.9,0.0,37,partly_cloudy
Bangalore,2023-12-08,19.6,11.5,15.8,0.0,37,partly_cloudy
Bangalore,2023-12-09,20.1,8.5,15.1,0.0,56,partly_cloudy
Bangalore,2023-12-10,23.5,13.6,16.7,0.0,51,partly_cloudy
Bangalore,2023-12-11,24.5,10.6,17.3,6.1,49,cloudy
Bangalore,2023-12-12,22.1,10.6,14.8,0.0,59,partly_cloudy
Bangalore,2023-12-13,21.6,10.6,15.2,0.0,56,cloudy
Bangalore,2023-12-14,24.9,13.4,17.3,0.0,32,sunny
Bangalore,2023-12-15,21.8,10.5,16.8,0.0,61,partly_cloudy
Bangalore,2023-12-16,23.7,12.6,17.1,0.0,69,sunny
Bangalore,2023-12-17,23.6,8.8,15.8,0.0,36,sunny
Bangalore,2023-12-18,19.7,12.3,15.9,0.0,33,partly_cloudy
Bangalore,2023-12-19,20.1,7.9,14.0,0.0,49,partly_cloudy
Bangalore,2023-12-20,19.3,8.6,15.6,0.0,44,sunny
Bangalore,2023-12-21,23.0,8.4,16.1,0.0,66,sunny
Bangalore,2023-12-22,23.6,10.2,17.7,0.0,31,sunny
Bangalore,2023-12-23,20.4,11.0,16.2,0.0,38,partly_cloudy
Bangalore,2023-12-24,22.6,9.7,15.8,0.0,46,partly_cloudy
Bangalore,2023-12-25,20.0,11.9,16.8,0.0,32,partly_cloudy
Bangalore,2023-12-26,19.3,10.7,15.0,0.0,64,cloudy
Bangalore,2023-12-27,20.2,10.1,14.7,0.0,30,sunny
Bangalore,2023-12-28,22.6,12.5,16.0,0.0,64,cloudy
Bangalore,2023-12-29,19.7,7.5,14.1,0.0,34,sunny
Bangalore,2023-12-30,21.7,13.5,17.2,0.0,37,partly_cloudy
Bangalore,2023-12-31,23.7,9.8,17.4,0.0,44,cloudy
Bangalore,2024-01-01,18.8,9.2,14.9,0.0,64,cloudy
Bangalore,2024-01-02,22.7,7.9,15.3,0.0,55,partly_cloudy
Bangalore,2024-01-03,22.0,9.7,16.2,0.0,36,cloudy
Bangalore,2024-01-04,22.7,13.8,17.0,0.0,55,cloudy
Bangalore,2024-01-05,21.8,10.6,17.7,0.0,63,partly_cloudy
Bangalore,2024-01-06,21.9,7.7,14.3,0.0,51,sunny
Bangalore,2024-01-07,18.0,9.5,14.1,0.0,38,cloudy
Bangalore,2024-01-08,21.1,14.0,17.5,0.0,33,partly_cloudy
Bangalore,2024-01-09,19.7,11.9,15.9,0.0,33,sunny
Bangalore,2024-01-10,20.8,9.3,16.4,0.0,40,partly_cloudy
Bangalore,2024-01-11,20.8,9.0,16.6,0.0,70,partly_cloudy
Bangalore,2024-01-12,18.3,6.8,14.0,0.0,48,partly_cloudy
Bangalore,2024-01-13,21.1,9.7,17.3,0.0,67,partly_cloudy
Bangalore,2024-01-14,20.2,11.4,15.5,0.0,50,cloudy
Bangalore,2024-01-15,22.6,9.6,17.0,0.0,37,sunny
Bangalore,2024-01-16,23.9,10.3,16.7,0.0,52,partly_cloudy
